570,67606
571,81566
572,87966
573,76419
574,65312
575,75276
576,85021
577,114846
578,114961
579,68760
580,72522
581,89118
582,85662
583,68763
584,108049
585,116112
586,86165
587,147060
588,85022
589,104615
590,77616
591,80919
592,82692
593,83870
594,85650
595,69300
596,79785
597,74367
598,104391
599,64540
600,88956
601,103439
602,110214
603,37687
604,81099
605,78100
606,85761
607,105606
608,114979
609,78858
610,86913
611,86661
612,82709
613,112437
614,95121
615,80602
616,80593
617,73674
618,107856
619,106773
620,68779
621,110369
622,85743
623,97425
624,85896
625,105546
626,108071
627,110375
628,83845
629,103459
630,65306
631,86877
632,90270
633,102317
634,70452
635,78795
636,144756
637,86174
638,62233
639,73691
640,77067
641,62241
642,143595
643,77139
644,91296
645,106919
646,87326
647,85509
648,97407
649,109077
650,68782
651,108046
652,86886
653,136692
654,67607
655,66451
656,89625
657,83583
658,78822
659,109228
660,88483
661,75790
662,90279
663,35370
664,78229
665,111276
666,85011
667,36505
668,75994
669,74844
670,109223
671,103461
672,100000
673,87096
674,85770
675,121878
676,75345
677,105543
678,78786
679,64533
680,37691
681,102314
682,109062
683,87105
684,86164
685,120729
686,77130
687,135540
688,143604
689,86904
690,98640
691,35386
692,111273
693,120732
694,36508
695,127323
696,86802
697,80934
698,89109
699,78220
700,69929
701,78777
702,93969
703,138633
704,75267
705,137844
706,86895
707,64536
708,89400
709,78285
710,145908
711,96156
712,76956
713,75528
714,85659
715,77598
716,104394
717,73686
718,103449
719,85752
720,127359
721,100001
722,87984
723,37658
724,83856
725,99786
726,38828
727,127314
728,62230
729,36513
730,103438
731,115902
732,89136
733,111267
734,78768
735,91293
736,37661
737,106695
738,72539
739,113815
740,111294
741,110229
742,93966
743,63370
744,115440
745,75354
746,76957
747,78223
748,89409
749,84735
750,110223
751,115422
752,111327
753,109225
754,86823
755,80928
756,96183
757,98577
758,81108
759,141300
760,127350
761,73290
762,116130
763,138996
764,140148
765,75797
766,75390
767,96192
768,77079
769,86922
770,91728
771,74843
772,106698
773,77694
774,68772
775,38825
776,76572
777,91287
778,102681
779,135168
780,76497
781,69913
782,144747
783,85689
784,127341
785,68769
786,142443
787,106904
788,71380
789,78294
790,76949
791,88482
792,112500
793,108047
794,107925
795,95160
796,111357
797,76542
798,117141
799,84438
800,35373
801,79782
802,115999
803,95106
804,68758
805,84798
806,113577
807,77622
808,147366
809,79438
810,81551
811,137472
812,87813
813,102313
814,63399
815,102316
816,97308
817,82696
818,106632
819,116113
820,84357
821,77070
822,106911
823,77076
824,82718
825,127305
826,81117
827,79911
828,141291
829,94026
830,74845
831,80655
832,66476
833,144594
834,83844
835,113571
836,63400
837,75789
838,80136
839,105564
840,107865
841,136320
842,75309
843,72534
844,138618
845,98559
846,95031
847,117141
848,119574
849,68759
850,111354
851,127332
852,75805
853,105758
854,105975
855,73695
856,77146
857,143523
858,36531
859,105480
860,114837
861,113694
862,96165
863,140139
864,144531
865,113562
866,77658
867,64542
868,77613
869,34219
870,37674
871,104376
872,78783
873,85512
874,88965
875,110361
876,86811
877,75993
878,147051
879,138987
880,127296
881,105615
882,95124
883,105489
884,73680
885,116577
886,144522
887,79447
888,73696
889,117150
890,142452
891,113580
892,106497
893,137481
894,78099
895,64545
896,85944
897,114847
898,112488
899,116592
900,99777
901,77145
902,66455
903,85680
904,102690
905,76951
906,115920
907,63306
908,63297
909,102075
910,96324
911,112479
912,80937
913,112425
914,80127
915,83088
916,90141
917,114846
918,75318
919,81560
920,77649
921,116131
922,117276
923,85887
924,137835
925,115990
926,104605
927,67302
928,97317
929,113694
930,96012
931,84789
932,73685
933,144576
934,76506
935,97464
936,116568
937,82720
938,100923
939,81087
940,144585
941,98631
942,76938
943,75987
944,91278
945,114970
946,85953
947,98616
948,83865
949,144603
950,94008
951,107838
952,91704
953,101145
954,95040
955,89632
956,77436
957,87320
958,115989
959,103833
960,111336
961,105555
962,104385
963,96270
964,111258
965,62154
966,96174
967,114963
968,79950
969,140148
970,145908
971,62145
972,105528
973,89624
974,144675
975,76939
976,106902
977,81807
978,66479
979,103227
980,36516
981,77625
982,72544
983,82431
984,34210
985,141300
986,89106
987,116586
988,81135
989,105624
990,81126
991,109211
992,147402
993,83502
994,116115
995,78774
996,144756
997,64537
998,104469
999,106716
1000,92802
1001,90288
1002,88472
1003,95169
1004,115998
1005,99771
1006,78846
1007,144756
1008,86892
1009,79941
1010,88456
1011,72528
1012,144510
1013,81144
1014,83103
1015,108076
1016,72542
1017,77631
1018,96258
1019,74851
1020,96021
1021,102292
1022,91410
1023,98634
1024,99768
1025,95118
1026,63288
1027,108073
1028,103842
1029,91413
1030,109226
1031,98625
1032,87954
1033,63315
1034,85740
1035,110362
1036,95115
1037,112506
1038,144684
1039,75336
1040,74376
1041,76950
1042,96276
1043,77589
1044,73681
1045,106506
1046,89616
1047,77667
1048,106917
1049,147393
1050,97476
1051,82440
1052,87317
1053,83601
1054,77068
1055,78101
1056,73694
1057,120727
1058,101137
1059,75420
1060,87963
1061,75408
1062,75300
1063,100944
1064,116574
1065,144594
1066,73281
1067,101138
1068,87174
1069,92817
1070,62239
1071,80019
1072,100920
1073,103236
1074,36542
1075,78819
1076,84753
1077,101162
1078,120738
1079,140148
1080,76707
1081,74850
1082,84339
1083,100911
1084,63279
1085,138996
1086,83850
1087,145908
1088,106641
1089,121887
1090,78630
1091,75327
1092,86173
1093,108050
1094,103239
1095,114981
1096,144513
1097,106758
1098,98460
1099,111318
1100,143604
1101,80405
1102,38819
1103,112431
1104,82694
1105,107127
1106,109071
1107,141300
1108,145662
1109,66150
1110,144537
1111,86658
1112,76461
1113,62218
1114,76569
1115,85494
1116,105537
1117,37690
1118,86643
1119,84756
1120,72543
1121,117150
1122,76470
1123,84255
1124,75804
1125,142452
1126,79977
1127,138627
1128,92874
1129,85641
1130,104406
1131,75555
1132,92814
1133,74403
1134,104388
1135,95178
1136,77136
1137,92820
1138,71389
1139,105767
1140,112440
1141,134388
1142,75291
1143,89100
1144,109229
1145,87795
1146,106913
1147,35353
1148,84738
1149,79503
1150,74826
1151,89615
1152,91737
1153,143532
1154,66459
1155,109220
1156,84588
1157,37677
1158,137844
1159,83866
1160,81153
1161,87180
1162,90258
1163,105345
1164,72533
1165,84258
1166,62136
1167,102285
1168,106707
1169,97410
1170,91713
1171,96390
1172,136683
1173,111285
1174,144612
1175,75787
1176,126189
1177,117054
1178,74644
1179,72756
1180,83733
1181,77077
1182,92445
1183,97428
1184,94017
1185,78225
1186,102072
1187,95238
1188,83857
1189,91404
1190,88248
1191,99801
1192,88463
1193,92811
1194,100929
1195,82581
1196,109197
1197,79986
1198,107847
1199,75417
1200,111518
1201,111300
1202,77137
1203,103224
1204,144603
1205,145899
1206,98619
1207,105540
1208,83724
1209,76560
1210,77703
1211,84249
1212,103458
1213,84747
1214,76449
1215,144750
1216,82719
1217,79425
1218,95184
1219,103248
1220,62217
1221,110370
1222,91293
1223,63324
1224,77604
1225,76698
1226,35356
1227,138996
1228,89631
1229,77080
1230,77140
1231,85491
1232,87183
1233,97422
1234,85005
1235,104614
1236,99720
1237,87311
1238,110232
1239,75072
1240,75786
1241,78855
1242,85779
1243,147357
1244,144585
1245,71604
1246,76933
1247,81150
1248,63385
1249,81123
1250,74358
1251,99612
1252,75372
1253,62220
1254,143604
1255,121884
1256,75799
1257,135534
1258,96312
1259,85006
1260,77580
1261,137844
1262,144582
1263,86832
1264,92859
1265,62242
1266,104454
1267,106488
1268,76458
1269,84447
1270,126171
1271,82698
1272,81747
1273,83115
1274,66456
1275,76488
1276,101140
1277,78759
1278,84618
1279,98628
1280,103233
1281,71388
1282,97473
1283,78810
1284,136692
1285,86793
1286,92892
1287,75363
1288,107784
1289,104337
1290,102063
1291,100239
1292,106830
1293,99783
1294,142452
1295,145689
1296,136692
1297,79935
1298,82572
1299,77640
1300,76479
1301,75546
1302,77826
1303,34225
1304,87087
1305,90564
1306,79452
1307,144567
1308,36528
1309,75995
1310,90555
1311,88257
1312,99759
1313,88485
1314,99795
1315,90781
1316,67311
1317,85671
1318,78237
1319,75282
1320,78213
1321,73676
1322,104379
1323,102081
1324,102084
1325,62163
1326,126207
1327,126198
1328,78792
1329,104600
1330,101391
1331,109080
1332,105558
1333,98649
1334,67595
1335,91305
1336,120741
1337,77712
1338,126162
1339,85503
1340,96315
1341,69922
1342,143598
1343,63270
1344,84264
1345,87798
1346,114838
1347,113640
1348,112413
1349,126180
1350,73908
1351,97326
1352,86028
1353,72529
1354,37665
1355,79959
1356,117045
1357,65297
1358,72135
1359,85668
1360,98846
1361,78240
1362,73290
1363,77427
1364,83718
1365,77661
1366,76467
1367,35361
1368,88251
1369,140937
1370,98433
1371,95004
1372,88452
1373,91650
1374,71387
1375,97467
1376,87981
1377,68148
1378,99054
1379,126204
1380,79932
1381,103441
1382,81096
1383,82566
1384,99585
1385,95172
1386,78210
1387,103242
1388,89630
1389,120717
1390,127287
1391,104328
1392,62127
1393,109200
1394,76476
1395,145674
1396,136686
1397,77595
1398,77835
1399,113598
1400,75531
1401,100647
1402,116592
1403,81738
1404,73687
1405,144627
1406,83846
1407,99630
1408,106692
1409,91791
1410,77131
1411,144504
1412,86919
1413,79923
1414,100908
1415,114837
1416,66454
1417,137838
1418,99468
1419,62221
1420,68139
1421,88947
1422,92883
1423,81159
1424,75063
1425,145683
1426,67633
1427,77652
1428,111375
1429,99990
1430,112509
1431,119580
1432,91782
1433,83586
1434,106689
1435,98469
1436,88455
1437,82575
1438,89418
1439,101154
1440,90552
1441,75988
1442,98607
1443,99045
1444,84354
1445,76485
1446,104403
1447,65305
1448,106623
1449,87957
1450,87972
1451,106710
1452,76943
1453,117744
1454,77844
1455,93954
1456,106680
1457,111517
1458,74193
1459,107862
1460,106839
1461,80004
1462,105354
1463,99477
1464,91722
1465,108074
1466,100932
1467,64546
1468,146214
1469,98475
1470,117486
1471,86820
1472,111384
1473,91662
1474,96399
1475,79995
1476,80590
1477,111282
1478,92868
1479,115431
1480,76452
1481,77634
1482,117744
1483,74827
1484,91659
1485,73287
1486,144537
1487,118293
1488,119583
1489,76932
1490,76530
1491,78993
1492,75273
1493,76440
1494,85788
1495,144522
1496,77643
1497,79436
1498,73290
1499,113604
1500,69916
1501,84627
1502,83511
1503,113613
1504,116122
1505,115413
1506,135543
1507,96267
1508,102060
1509,77685
1510,102699
1511,145689
1512,77071
1513,144612
1514,126432
1515,93972
1516,76512
1517,117270
1518,103442
1519,135531
1520,87816
1521,66159
1522,36534
1523,76443
1524,76521
1525,81162
1526,68751
1527,111366
1528,79998
1529,101156
1530,96003
1531,117271
1532,90495
1533,71395
1534,84498
1535,97419
1536,110175
1537,111309
1538,75069
1539,144576
1540,99495
1541,86817
1542,110202
1543,75069
1544,79445
1545,67614
1546,97455
1547,74394
1548,88453
1549,88332
1550,99576
1551,85590
1552,91665
1553,81078
1554,78801
1555,75522
1556,69291
1557,114765
1558,81114
1559,85905
1560,90150
1561,83851
1562,77670
1563,85506
1564,89139
1565,35393
1566,76515
1567,93957
1568,65321
1569,135162
1570,75978
1571,95175
1572,88260
1573,77586
1574,83595
1575,77679
1576,75513
1577,113822
1578,100620
1579,91302
1580,78978
1581,72524
1582,113589
1583,116577
1584,62118
1585,101161
1586,131319
1587,73678
1588,112470
1589,85716
1590,75381
1591,74256
1592,100638
1593,116559
1594,99780
1595,81951
1596,95151
1597,141237
1598,67599
1599,74439
1600,92886
1601,83727
1602,79968
1603,80599
1604,74202
1605,115440
1606,77676
1607,83112
1608,78214
1609,112452
1610,100629
1611,76677
1612,127584
1613,65315
1614,138624
1615,94023
1616,95193
1617,100935
1618,82723
1619,110286
1620,112542
1621,126177
1622,76716
1623,98694
1624,84876
1625,63279
1626,99996
1627,99486
1628,98580
1629,107829
1630,85767
1631,75510
1632,76434
1633,34214
1634,95013
1635,89391
1636,86808
1637,147375
1638,73908
1639,78094
1640,80414
1641,74205
1642,74070
1643,82695
1644,78093
1645,128493
1646,74079
1647,80013
1648,110371
1649,85599
1650,97323
1651,94044
1652,80604
1653,111345
1654,116133
1655,66141
1656,127593
1657,107793
1658,107982
1659,105531
1660,99621
1661,113631
1662,145665
1663,144759
1664,91707
1665,135153
1666,110205
1667,140142
1668,75781
1669,110351
1670,98574
1671,96408
1672,90141
1673,95022
1674,78300
1675,79971
1676,105336
1677,136320
1678,79453
1679,106908
1680,94020
1681,78987
1682,126153
1683,99063
1684,116592
1685,73908
1686,78588
1687,113586
1688,85695
1689,69919
1690,78109
1691,75060
1692,89130
1693,90504
1694,78615
1695,104367
1696,75063
1697,117142
1698,75060
1699,98703
1700,144567
1701,91800
1702,78273
1703,99855
1704,113695
1705,75072
1706,69300
1707,116595
1708,96321
1709,91395
1710,143442
1711,144540
1712,146205
1713,91695
1714,83604
1715,120736
1716,76503
1717,101147
1718,103215
1719,106776
1720,81753
1721,69294
1722,94035
1723,75791
1724,99756
1725,90264
1726,74645
1727,69905
1728,78765
1729,97482
1730,62127
1731,112422
1732,110350
1733,141294
1734,90126
1735,128448
1736,135171
1737,72526
1738,85698
1739,92871
1740,88326
1741,89121
1742,117477
1743,80007
1744,76425
1745,145662
1746,145689
1747,76524
1748,85605
1749,78864
1750,117151
1751,144747
1752,63396
1753,71370
1754,112458
1755,121879
1756,101165
1757,62010
1758,100938
1759,103851
1760,64534
1761,76551
1762,84573
1763,78867
1764,78241
1765,144528
1766,70446
1767,75399
1768,105471
1769,111527
1770,142446
1771,77841
1772,145899
1773,74837
1774,98712
1775,104412
1776,74832
1777,79926
1778,98571
1779,72535
1780,80925
1781,91287
1782,67293
1783,86664
1784,97479
1785,143457
1786,86829
1787,126423
1788,98478
1789,75060
1790,108045
1791,127356
1792,77859
1793,80577
1794,115917
1795,78286
1796,127314
1797,145656
1798,103451
1799,79426
1800,124137
1801,34229
1802,126441
1803,143430
1804,99804
1805,104599
1806,62172
1807,78284
1808,108077
1809,76533
1810,77571
1811,112599
1812,82350
1813,35364
1814,82086
1815,118287
1816,76548
1817,97173
1818,94038
1819,78837
1820,103460
1821,113824
1822,81279
1823,103444
1824,124128
1825,86778
1826,112590
1827,77073
1828,90561
1829,76494
1830,128502
1831,81141
1832,111381
1833,63392
1834,85902
1835,84609
1836,63162
1837,94011
1838,77721
1839,144531
1840,128457
1841,112449
1842,97281
1843,89626
1844,81063
1845,89403
1846,143442
1847,78996
1848,95247
1849,117278
1850,89091
1851,91287
1852,74643
1853,98424
1854,83241
1855,100728
1856,112467
1857,109068
1858,114894
1859,87810
1860,95163
1861,96201
1862,86646
1863,63288
1864,84429
1865,70455
1866,103466
1867,93999
1868,143451
1869,138633
1870,74833
1871,104609
1872,98562
1873,72525
1874,143451
1875,87099
1876,89412
1877,105612
1878,127305
1879,62136
1880,63270
1881,71394
1882,70464
1883,96405
1884,145899
1885,145662
1886,116586
1887,143607
1888,34202
1889,112497
1890,70452
1891,114903
1892,128508
1893,76737
1894,144747
1895,110220
1896,63374
1897,99639
1898,79773
1899,62016
1900,116055
1901,143595
1902,111474
1903,73206
1904,75069
1905,121881
1906,89637
1907,79944
1908,89115
1909,84885
1910,76284
1911,116595
1912,96303
1913,139785
1914,110295
1915,110322
1916,107910
1917,84591
1918,144609
1919,91716
1920,74838
1921,135540
1922,63252
1923,109134
1924,74238
1925,63207
1926,73299
1927,73281
1928,114930
1929,84615
1930,85007
1931,116116
1932,76692
1933,62118
1934,105351
1935,98845
1936,63394
1937,120720
1938,127323
1939,117726
1940,99983
1941,102696
1942,90153
1943,74196
1944,88239
1945,79253
1946,63261
1947,118302
1948,96330
1949,67634
1950,98343
1951,110187
1952,78293
1953,138990
1954,112461
1955,96147
1956,141291
1957,79456
1958,63333
1959,145902
1960,143595
1961,142443
1962,99504
1963,76683
1964,92805
1965,85935
1966,100656
1967,88481
1968,84582
1969,86841
1970,116568
1971,73677
1972,144585
1973,140472
1974,75063
1975,113685
1976,85015
1977,88470
1978,91734
1979,83517
1980,75072
1981,110166
1982,95253
1983,136695
1984,99531
1985,144621
1986,114831
1987,78295
1988,89617
1989,113622
1990,37668
1991,37657
1992,111526
1993,83598
1994,125268
1995,81744
1996,144531
1997,81105
1998,114959
1999,107844
